classifier_species,test_file_name,species,present,probability_present
coyote,bullfrog-pos-t-11113588_711.wav,bullfrog,1,0.8247196078300476
coyote,bullfrog-pos-t-11113588_712.wav,bullfrog,1,0.709446907043457
coyote,bullfrog-pos-t-11113588_713.wav,bullfrog,1,0.9779359102249146
coyote,bullfrog-pos-t-11113588_714.wav,bullfrog,1,0.5410926938056946
coyote,bullfrog-pos-t-11113588_715.wav,bullfrog,1,0.957882285118103
coyote,bullfrog-pos-t-11113588_716.wav,bullfrog,1,0.6596356630325317
coyote,bullfrog-pos-t-11113588_717.wav,bullfrog,1,0.8761724233627319
coyote,bullfrog-pos-t-11113588_718.wav,bullfrog,1,0.7525041699409485
coyote,bullfrog-pos-t-11113588_719.wav,bullfrog,1,0.3390159606933594
coyote,bullfrog-pos-t-11113588_720.wav,bullfrog,1,0.9442905783653259
coyote,bullfrog-pos-t-11113588_721.wav,bullfrog,1,0.3920350968837738
coyote,bullfrog-pos-t-11113588_722.wav,bullfrog,1,0.9803265333175659
coyote,bullfrog-pos-t-11113588_723.wav,bullfrog,1,0.8069181442260742
coyote,bullfrog-pos-t-11113588_724.wav,bullfrog,1,0.5022482872009277
coyote,bullfrog-pos-t-11113588_725.wav,bullfrog,1,0.9018603563308716
coyote,bullfrog-pos-t-11113588_726.wav,bullfrog,1,0.21340689063072205
coyote,bullfrog-pos-t-11113588_727.wav,bullfrog,1,0.8369830846786499
coyote,bullfrog-pos-t-11113588_728.wav,bullfrog,1,0.4974598288536072
coyote,bullfrog-pos-t-11113588_729.wav,bullfrog,1,0.4688399136066437
coyote,bullfrog-pos-t-11113588_730.wav,bullfrog,1,0.9879019260406494
coyote,bullfrog-pos-t-11113588_731.wav,bullfrog,1,0.8855013847351074
coyote,bullfrog-pos-t-11113588_732.wav,bullfrog,1,0.4752817749977112
coyote,bullfrog-pos-t-11113588_733.wav,bullfrog,1,0.8416356444358826
coyote,bullfrog-pos-t-11113588_734.wav,bullfrog,1,0.9493982791900635
coyote,bullfrog-pos-t-11113588_735.wav,bullfrog,1,0.8869662880897522
coyote,bullfrog-pos-t-11113588_736.wav,bullfrog,1,0.9490079879760742
coyote,bullfrog-pos-t-11113588_737.wav,bullfrog,1,0.32129135727882385
coyote,bullfrog-pos-t-11113588_738.wav,bullfrog,1,0.957240641117096
coyote,bullfrog-pos-t-11113588_739.wav,bullfrog,1,0.8676645755767822
coyote,bullfrog-pos-t-11113588_740.wav,bullfrog,1,0.8904427289962769
coyote,bullfrog-pos-t-11113588_741.wav,bullfrog,1,0.9742423892021179
coyote,bullfrog-pos-t-11113588_742.wav,bullfrog,1,0.6789260506629944
coyote,bullfrog-pos-t-11113588_743.wav,bullfrog,1,0.7133046388626099
coyote,bullfrog-pos-t-11113588_744.wav,bullfrog,1,0.9562244415283203
coyote,bullfrog-pos-t-11113588_745.wav,bullfrog,1,0.7855087518692017
coyote,bullfrog-pos-t-11113588_746.wav,bullfrog,1,0.9372714161872864
coyote,bullfrog-pos-t-11113588_747.wav,bullfrog,1,0.5220401883125305
coyote,bullfrog-pos-t-11113588_748.wav,bullfrog,1,0.954137921333313
coyote,bullfrog-pos-t-11113588_749.wav,bullfrog,1,0.7703193426132202
coyote,bullfrog-pos-t-11113588_750.wav,bullfrog,1,0.7289635539054871
coyote,bullfrog-pos-t-11113588_751.wav,bullfrog,1,0.9450189471244812
coyote,bullfrog-pos-t-11113588_752.wav,bullfrog,1,0.7880280017852783
coyote,coyote-neg-t-11031961_100_9sec_1_a.wav,coyote,0,0.026514863595366478
coyote,coyote-neg-t-11031961_101_9sec_1_a.wav,coyote,0,0.11845886707305908
coyote,coyote-neg-t-11031961_102_9sec_1_a.wav,coyote,0,0.05203220620751381
coyote,coyote-neg-t-11031961_103_9sec_1_a.wav,coyote,0,0.05934622138738632
coyote,coyote-neg-t-11031961_104_9sec_1_a.wav,coyote,0,0.02586490474641323
coyote,coyote-neg-t-11031961_105_9sec_1_a.wav,coyote,0,0.07379508763551712
coyote,coyote-neg-t-11031961_106_9sec_1_a.wav,coyote,0,0.016789432615041733
coyote,coyote-neg-t-11031961_107_9sec_1_a.wav,coyote,0,0.03881753608584404
coyote,coyote-neg-t-11031961_108_9sec_1_a.wav,coyote,0,0.029884986579418182
coyote,coyote-neg-t-11031961_109_9sec_1_a.wav,coyote,0,0.6837140321731567
coyote,coyote-neg-t-11031961_10_9sec_1_a.wav,coyote,0,0.020228922367095947
coyote,coyote-neg-t-11031961_110_9sec_1_a.wav,coyote,0,0.01861603371798992
coyote,coyote-neg-t-11031961_111_9sec_1_a.wav,coyote,0,0.024374214932322502
coyote,coyote-neg-t-11031961_112_9sec_1_a.wav,coyote,0,0.3735024631023407
coyote,coyote-neg-t-11031961_113_9sec_1_a.wav,coyote,0,0.11142197996377945
coyote,coyote-neg-t-11031961_114_9sec_1_a.wav,coyote,0,0.05783192813396454
coyote,coyote-neg-t-11031961_115_9sec_1_a.wav,coyote,0,0.03721611574292183
coyote,coyote-neg-t-11031961_116_9sec_1_a.wav,coyote,0,0.016803663223981857
coyote,coyote-neg-t-11031961_117_9sec_1_a.wav,coyote,0,0.04161277785897255
coyote,coyote-neg-t-11031961_118_9sec_1_a.wav,coyote,0,0.018039098009467125
coyote,coyote-neg-t-11031961_119_9sec_1_a.wav,coyote,0,0.01661132462322712
coyote,coyote-neg-t-11031961_11_9sec_1_a.wav,coyote,0,0.15910077095031738
coyote,coyote-neg-t-11031961_120_9sec_1_a.wav,coyote,0,0.01883780024945736
coyote,coyote-neg-t-11031961_121_9sec_1_a.wav,coyote,0,0.03299500048160553
coyote,coyote-neg-t-11031961_124_9sec_1_a.wav,coyote,0,0.015263205394148827
coyote,coyote-neg-t-11031961_129_9sec_1_a.wav,coyote,0,0.9924079179763794
coyote,coyote-neg-t-11031961_141_9sec_1_a.wav,coyote,0,0.9790641665458679
coyote,coyote-neg-t-11031961_144_9sec_1_a.wav,coyote,0,0.9679641723632812
coyote,coyote-neg-t-11031961_148_9sec_1_a.wav,coyote,0,0.01422735396772623
coyote,coyote-neg-t-11031961_14_9sec_1_a.wav,coyote,0,0.046234335750341415
coyote,coyote-neg-t-11031961_150_9sec_1_a.wav,coyote,0,0.03426293283700943
coyote,coyote-neg-t-11031961_15_9sec_1_a.wav,coyote,0,0.09454324096441269
coyote,coyote-neg-t-11031961_16_9sec_1_a.wav,coyote,0,0.989379346370697
coyote,coyote-neg-t-11031961_173_9sec_1_a.wav,coyote,0,0.038594335317611694
coyote,coyote-neg-t-11031961_17_9sec_1_a.wav,coyote,0,0.05118117853999138
coyote,coyote-neg-t-11031961_18_9sec_1_a.wav,coyote,0,0.16088145971298218
coyote,coyote-neg-t-11031961_1_9sec_1_a.wav,coyote,0,0.12094177305698395
coyote,coyote-neg-t-11031961_201_9sec_1_a.wav,coyote,0,0.9902425408363342
coyote,coyote-neg-t-11031961_202_9sec_1_a.wav,coyote,0,0.06795243918895721
coyote,coyote-neg-t-11031961_203_9sec_1_a.wav,coyote,0,0.2857803702354431
coyote,coyote-neg-t-11031961_20_9sec_1_a.wav,coyote,0,0.07226003706455231
coyote,coyote-neg-t-11031961_211_9sec_1_a.wav,coyote,0,0.31479746103286743
coyote,coyote-neg-t-11031961_21_9sec_1_a.wav,coyote,0,0.07695203274488449
coyote,coyote-neg-t-11031961_220_9sec_1_a.wav,coyote,0,0.023777326568961143
coyote,coyote-neg-t-11031961_221_9sec_1_a.wav,coyote,0,0.015707438811659813
coyote,coyote-neg-t-11031961_222_9sec_1_a.wav,coyote,0,0.015821464359760284
coyote,coyote-neg-t-11031961_224_9sec_1_a.wav,coyote,0,0.023538783192634583
coyote,coyote-neg-t-11031961_225_9sec_1_a.wav,coyote,0,0.01048851665109396
coyote,coyote-neg-t-11031961_226_9sec_1_a.wav,coyote,0,0.01089811697602272
coyote,coyote-neg-t-11031961_227_9sec_1_a.wav,coyote,0,0.01466149091720581
coyote,coyote-neg-t-11031961_228_9sec_1_a.wav,coyote,0,0.012280566617846489
coyote,coyote-neg-t-11031961_229_9sec_1_a.wav,coyote,0,0.019681362435221672
coyote,coyote-neg-t-11031961_22_9sec_1_a.wav,coyote,0,0.9719581007957458
coyote,coyote-neg-t-11031961_230_9sec_1_a.wav,coyote,0,0.019399559125304222
coyote,coyote-neg-t-11031961_231_9sec_1_a.wav,coyote,0,0.015234172344207764
coyote,coyote-neg-t-11031961_232_9sec_1_a.wav,coyote,0,0.011864782311022282
coyote,coyote-neg-t-11031961_233_9sec_1_a.wav,coyote,0,0.009567756205797195
coyote,coyote-neg-t-11031961_234_9sec_1_a.wav,coyote,0,0.21492698788642883
coyote,coyote-neg-t-11031961_235_9sec_1_a.wav,coyote,0,0.02032991126179695
coyote,coyote-neg-t-11031961_236_9sec_1_a.wav,coyote,0,0.014470947906374931
coyote,coyote-neg-t-11031961_237_9sec_1_a.wav,coyote,0,0.011067076586186886
coyote,coyote-neg-t-11031961_238_9sec_1_a.wav,coyote,0,0.0302132461220026
coyote,coyote-neg-t-11031961_239_9sec_1_a.wav,coyote,0,0.008429840207099915
coyote,coyote-neg-t-11031961_23_9sec_1_a.wav,coyote,0,0.01751790940761566
coyote,coyote-neg-t-11031961_240_9sec_1_a.wav,coyote,0,0.014606120996177197
coyote,coyote-neg-t-11031961_241_9sec_1_a.wav,coyote,0,0.02003072388470173
coyote,coyote-neg-t-11031961_242_9sec_1_a.wav,coyote,0,0.01775040291249752
coyote,coyote-neg-t-11031961_243_9sec_1_a.wav,coyote,0,0.025013018399477005
coyote,coyote-neg-t-11031961_244_9sec_1_a.wav,coyote,0,0.018769659101963043
coyote,coyote-neg-t-11031961_245_9sec_1_a.wav,coyote,0,0.01499843131750822
coyote,coyote-neg-t-11031961_246_9sec_1_a.wav,coyote,0,0.009291923604905605
coyote,coyote-neg-t-11031961_247_9sec_1_a.wav,coyote,0,0.02152206003665924
coyote,coyote-neg-t-11031961_248_9sec_1_a.wav,coyote,0,0.017013883218169212
coyote,coyote-neg-t-11031961_249_9sec_1_a.wav,coyote,0,0.017912471666932106
coyote,coyote-neg-t-11031961_24_9sec_1_a.wav,coyote,0,0.13142409920692444
coyote,coyote-neg-t-11031961_250_9sec_1_a.wav,coyote,0,0.011297007091343403
coyote,coyote-neg-t-11031961_251_9sec_1_a.wav,coyote,0,0.008614953607320786
coyote,coyote-neg-t-11031961_252_9sec_1_a.wav,coyote,0,0.013250723481178284
coyote,coyote-neg-t-11031961_253_9sec_1_a.wav,coyote,0,0.01110045239329338
coyote,coyote-neg-t-11031961_254_9sec_1_a.wav,coyote,0,0.014589089900255203
coyote,coyote-neg-t-11031961_255_9sec_1_a.wav,coyote,0,0.02416938729584217
coyote,coyote-neg-t-11031961_256_9sec_1_a.wav,coyote,0,0.01867854781448841
coyote,coyote-neg-t-11031961_257_9sec_1_a.wav,coyote,0,0.015610924921929836
coyote,coyote-neg-t-11031961_258_9sec_1_a.wav,coyote,0,0.01371691282838583
coyote,coyote-neg-t-11031961_259_9sec_1_a.wav,coyote,0,0.013322760351002216
coyote,coyote-neg-t-11031961_25_9sec_1_a.wav,coyote,0,0.02700282447040081
coyote,coyote-neg-t-11031961_260_9sec_1_a.wav,coyote,0,0.013750763610005379
coyote,coyote-neg-t-11031961_261_9sec_1_a.wav,coyote,0,0.012651439756155014
coyote,coyote-neg-t-11031961_262_9sec_1_a.wav,coyote,0,0.012121477164328098
coyote,coyote-neg-t-11031961_263_9sec_1_a.wav,coyote,0,0.09743408113718033
coyote,coyote-neg-t-11031961_264_9sec_1_a.wav,coyote,0,0.07155659794807434
coyote,coyote-neg-t-11031961_265_9sec_1_a.wav,coyote,0,0.08376909792423248
coyote,coyote-neg-t-11031961_266_9sec_1_a.wav,coyote,0,0.10515380650758743
coyote,coyote-neg-t-11031961_267_9sec_1_a.wav,coyote,0,0.027583684772253036
coyote,coyote-neg-t-11031961_268_9sec_1_a.wav,coyote,0,0.042657870799303055
coyote,coyote-neg-t-11031961_269_9sec_1_a.wav,coyote,0,0.02627628669142723
coyote,coyote-neg-t-11031961_270_9sec_1_a.wav,coyote,0,0.1297835111618042
coyote,coyote-neg-t-11031961_271_9sec_1_a.wav,coyote,0,0.02307382971048355
coyote,coyote-neg-t-11031961_272_9sec_1_a.wav,coyote,0,0.017946651205420494
coyote,coyote-neg-t-11031961_273_9sec_1_a.wav,coyote,0,0.017658866941928864
coyote,coyote-neg-t-11031961_274_9sec_1_a.wav,coyote,0,0.0515621080994606
coyote,coyote-neg-t-11031961_275_9sec_1_a.wav,coyote,0,0.03636886924505234
coyote,coyote-neg-t-11031961_276_9sec_1_a.wav,coyote,0,0.01900595612823963
coyote,coyote-neg-t-11031961_277_9sec_1_a.wav,coyote,0,0.03374258428812027
coyote,coyote-neg-t-11031961_278_9sec_1_a.wav,coyote,0,0.0193234421312809
coyote,coyote-neg-t-11031961_279_9sec_1_a.wav,coyote,0,0.02173742465674877
coyote,coyote-neg-t-11031961_27_9sec_1_a.wav,coyote,0,0.027818696573376656
coyote,coyote-neg-t-11031961_280_9sec_1_a.wav,coyote,0,0.08373481780290604
coyote,coyote-neg-t-11031961_281_9sec_1_a.wav,coyote,0,0.02262680046260357
coyote,coyote-neg-t-11031961_282_9sec_1_a.wav,coyote,0,0.022566981613636017
coyote,coyote-neg-t-11031961_283_9sec_1_a.wav,coyote,0,0.11044791340827942
coyote,coyote-neg-t-11031961_284_9sec_1_a.wav,coyote,0,0.019051281735301018
coyote,coyote-neg-t-11031961_285_9sec_1_a.wav,coyote,0,0.024489061906933784
coyote,coyote-neg-t-11031961_286_9sec_1_a.wav,coyote,0,0.027568327262997627
coyote,coyote-neg-t-11031961_287_9sec_1_a.wav,coyote,0,0.023265600204467773
coyote,coyote-neg-t-11031961_288_9sec_1_a.wav,coyote,0,0.01625438779592514
coyote,coyote-neg-t-11031961_289_9sec_1_a.wav,coyote,0,0.6851112842559814
coyote,coyote-neg-t-11031961_291_9sec_1_a.wav,coyote,0,0.9216988682746887
coyote,coyote-neg-t-11031961_292_9sec_1_a.wav,coyote,0,0.9265345931053162
coyote,coyote-neg-t-11031961_293_9sec_1_a.wav,coyote,0,0.2094298005104065
coyote,coyote-neg-t-11031961_294_9sec_1_a.wav,coyote,0,0.5322641730308533
coyote,coyote-neg-t-11031961_295_9sec_1_a.wav,coyote,0,0.32839855551719666
coyote,coyote-neg-t-11031961_296_9sec_1_a.wav,coyote,0,0.2471405416727066
coyote,coyote-neg-t-11031961_297_9sec_1_a.wav,coyote,0,0.20648424327373505
coyote,coyote-neg-t-11031961_298_9sec_1_a.wav,coyote,0,0.15270091593265533
coyote,coyote-neg-t-11031961_299_9sec_1_a.wav,coyote,0,0.7251796126365662
coyote,coyote-neg-t-11031961_29_9sec_1_a.wav,coyote,0,0.08564987778663635
coyote,coyote-neg-t-11031961_2_9sec_1_a.wav,coyote,0,0.10808473825454712
coyote,coyote-neg-t-11031961_300_9sec_1_a.wav,coyote,0,0.12754248082637787
coyote,coyote-neg-t-11031961_301_9sec_1_a.wav,coyote,0,0.06859001517295837
coyote,coyote-neg-t-11031961_302_9sec_1_a.wav,coyote,0,0.2266206592321396
coyote,coyote-neg-t-11031961_303_9sec_1_a.wav,coyote,0,0.8805792927742004
coyote,coyote-neg-t-11031961_305_9sec_1_a.wav,coyote,0,0.040927302092313766
coyote,coyote-neg-t-11031961_306_9sec_1_a.wav,coyote,0,0.09871012717485428
coyote,coyote-neg-t-11031961_307_9sec_1_a.wav,coyote,0,0.023225460201501846
coyote,coyote-neg-t-11031961_308_9sec_1_a.wav,coyote,0,0.030239272862672806
coyote,coyote-neg-t-11031961_30_9sec_1_a.wav,coyote,0,0.04506703466176987
coyote,coyote-neg-t-11031961_311_9sec_1_a.wav,coyote,0,0.9750097990036011
coyote,coyote-neg-t-11031961_316_9sec_1_a.wav,coyote,0,0.10336687415838242
coyote,coyote-neg-t-11031961_317_9sec_1_a.wav,coyote,0,0.019108954817056656
coyote,coyote-neg-t-11031961_31_9sec_1_a.wav,coyote,0,0.057183485478162766
coyote,coyote-neg-t-11031961_321_9sec_1_a.wav,coyote,0,0.08324373513460159
coyote,coyote-neg-t-11031961_322_9sec_1_a.wav,coyote,0,0.09113942086696625
coyote,coyote-neg-t-11031961_323_9sec_1_a.wav,coyote,0,0.11146946996450424
coyote,coyote-neg-t-11031961_324_9sec_1_a.wav,coyote,0,0.034101083874702454
coyote,coyote-neg-t-11031961_325_9sec_1_a.wav,coyote,0,0.11647094786167145
coyote,coyote-neg-t-11031961_326_9sec_1_a.wav,coyote,0,0.04620741307735443
coyote,coyote-neg-t-11031961_327_9sec_1_a.wav,coyote,0,0.051796261221170425
coyote,coyote-neg-t-11031961_328_9sec_1_a.wav,coyote,0,0.01630282960832119
coyote,coyote-neg-t-11031961_329_9sec_1_a.wav,coyote,0,0.029016518965363503
coyote,coyote-neg-t-11031961_32_9sec_1_a.wav,coyote,0,0.01814926601946354
coyote,coyote-neg-t-11031961_330_9sec_1_a.wav,coyote,0,0.020758312195539474
coyote,coyote-neg-t-11031961_331_9sec_1_a.wav,coyote,0,0.013345802202820778
coyote,coyote-neg-t-11031961_332_9sec_1_a.wav,coyote,0,0.04505174607038498
coyote,coyote-neg-t-11031961_333_9sec_1_a.wav,coyote,0,0.008025282993912697
coyote,coyote-neg-t-11031961_334_9sec_1_a.wav,coyote,0,0.01038757897913456
coyote,coyote-neg-t-11031961_335_9sec_1_a.wav,coyote,0,0.017531588673591614
coyote,coyote-neg-t-11031961_336_9sec_1_a.wav,coyote,0,0.010050034150481224
coyote,coyote-neg-t-11031961_337_9sec_1_a.wav,coyote,0,0.01686483435332775
coyote,coyote-neg-t-11031961_338_9sec_1_a.wav,coyote,0,0.009357662871479988
coyote,coyote-neg-t-11031961_339_9sec_1_a.wav,coyote,0,0.12041161954402924
coyote,coyote-neg-t-11031961_33_9sec_1_a.wav,coyote,0,0.014746241271495819
coyote,coyote-neg-t-11031961_340_9sec_1_a.wav,coyote,0,0.008974802680313587
coyote,coyote-neg-t-11031961_341_9sec_1_a.wav,coyote,0,0.012758598662912846
coyote,coyote-neg-t-11031961_342_9sec_1_a.wav,coyote,0,0.009751269593834877
coyote,coyote-neg-t-11031961_343_9sec_1_a.wav,coyote,0,0.01520063728094101
coyote,coyote-neg-t-11031961_344_9sec_1_a.wav,coyote,0,0.01036269310861826
coyote,coyote-neg-t-11031961_345_9sec_1_a.wav,coyote,0,0.008480776101350784
coyote,coyote-neg-t-11031961_346_9sec_1_a.wav,coyote,0,0.020608996972441673
coyote,coyote-neg-t-11031961_347_9sec_1_a.wav,coyote,0,0.025730492547154427
coyote,coyote-neg-t-11031961_348_9sec_1_a.wav,coyote,0,0.014974338002502918
coyote,coyote-neg-t-11031961_349_9sec_1_a.wav,coyote,0,0.01854766346514225
coyote,coyote-neg-t-11031961_34_9sec_1_a.wav,coyote,0,0.01765957847237587
coyote,coyote-neg-t-11031961_350_9sec_1_a.wav,coyote,0,0.017893750220537186
coyote,coyote-neg-t-11031961_351_9sec_1_a.wav,coyote,0,0.015138973481953144
coyote,coyote-neg-t-11031961_352_9sec_1_a.wav,coyote,0,0.056294023990631104
coyote,coyote-neg-t-11031961_353_9sec_1_a.wav,coyote,0,0.014772042632102966
coyote,coyote-neg-t-11031961_354_9sec_1_a.wav,coyote,0,0.04774445667862892
coyote,coyote-neg-t-11031961_355_9sec_1_a.wav,coyote,0,0.028545740991830826
coyote,coyote-neg-t-11031961_356_9sec_1_a.wav,coyote,0,0.04092320054769516
coyote,coyote-neg-t-11031961_357_9sec_1_a.wav,coyote,0,0.022847099229693413
coyote,coyote-neg-t-11031961_358_9sec_1_a.wav,coyote,0,0.34182289242744446
coyote,coyote-neg-t-11031961_359_9sec_1_a.wav,coyote,0,0.017476923763751984
coyote,coyote-neg-t-11031961_35_9sec_1_a.wav,coyote,0,0.013638707809150219
coyote,coyote-neg-t-11031961_360_9sec_1_a.wav,coyote,0,0.027469340711832047
coyote,coyote-neg-t-11031961_361_9sec_1_a.wav,coyote,0,0.016671590507030487
coyote,coyote-neg-t-11031961_362_9sec_1_a.wav,coyote,0,0.011445368640124798
coyote,coyote-neg-t-11031961_363_9sec_1_a.wav,coyote,0,0.021399084478616714
coyote,coyote-neg-t-11031961_364_9sec_1_a.wav,coyote,0,0.02641397714614868
coyote,coyote-neg-t-11031961_365_9sec_1_a.wav,coyote,0,0.04846158251166344
coyote,coyote-neg-t-11031961_366_9sec_1_a.wav,coyote,0,0.016674824059009552
coyote,coyote-neg-t-11031961_367_9sec_1_a.wav,coyote,0,0.014639862813055515
coyote,coyote-neg-t-11031961_368_9sec_1_a.wav,coyote,0,0.018394852057099342
coyote,coyote-neg-t-11031961_369_9sec_1_a.wav,coyote,0,0.029558200389146805
coyote,coyote-neg-t-11031961_36_9sec_1_a.wav,coyote,0,0.0266446340829134
coyote,coyote-neg-t-11031961_370_9sec_1_a.wav,coyote,0,0.014469881542026997
coyote,coyote-neg-t-11031961_371_9sec_1_a.wav,coyote,0,0.030505143105983734
coyote,coyote-neg-t-11031961_372_9sec_1_a.wav,coyote,0,0.020596913993358612
coyote,coyote-neg-t-11031961_373_9sec_1_a.wav,coyote,0,0.021461060270667076
coyote,coyote-neg-t-11031961_374_9sec_1_a.wav,coyote,0,0.022858889773488045
coyote,coyote-neg-t-11031961_375_9sec_1_a.wav,coyote,0,0.019719844684004784
coyote,coyote-neg-t-11031961_376_9sec_1_a.wav,coyote,0,0.022674446925520897
coyote,coyote-neg-t-11031961_377_9sec_1_a.wav,coyote,0,0.07682325690984726
coyote,coyote-neg-t-11031961_378_9sec_1_a.wav,coyote,0,0.03761260211467743
coyote,coyote-neg-t-11031961_379_9sec_1_a.wav,coyote,0,0.18567973375320435
coyote,coyote-neg-t-11031961_37_9sec_1_a.wav,coyote,0,0.019871409982442856
coyote,coyote-neg-t-11031961_380_9sec_1_a.wav,coyote,0,0.10550245642662048
coyote,coyote-neg-t-11031961_381_9sec_1_a.wav,coyote,0,0.22856628894805908
coyote,coyote-neg-t-11031961_382_9sec_1_a.wav,coyote,0,0.2774735689163208
coyote,coyote-neg-t-11031961_383_9sec_1_a.wav,coyote,0,0.05490715056657791
coyote,coyote-neg-t-11031961_384_9sec_1_a.wav,coyote,0,0.26052722334861755
coyote,coyote-neg-t-11031961_385_9sec_1_a.wav,coyote,0,0.4344938397407532
coyote,coyote-neg-t-11031961_386_9sec_1_a.wav,coyote,0,0.11505874991416931
coyote,coyote-neg-t-11031961_387_9sec_1_a.wav,coyote,0,0.03638725355267525
coyote,coyote-neg-t-11031961_388_9sec_1_a.wav,coyote,0,0.03816010430455208
coyote,coyote-neg-t-11031961_389_9sec_1_a.wav,coyote,0,0.013237289153039455
coyote,coyote-neg-t-11031961_38_9sec_1_a.wav,coyote,0,0.01622295007109642
coyote,coyote-neg-t-11031961_390_9sec_1_a.wav,coyote,0,0.06079477071762085
coyote,coyote-neg-t-11031961_391_9sec_1_a.wav,coyote,0,0.08612409979104996
coyote,coyote-neg-t-11031961_392_9sec_1_a.wav,coyote,0,0.051794834434986115
coyote,coyote-neg-t-11031961_393_9sec_1_a.wav,coyote,0,0.08611515909433365
coyote,coyote-neg-t-11031961_394_9sec_1_a.wav,coyote,0,0.05226051062345505
coyote,coyote-neg-t-11031961_395_9sec_1_a.wav,coyote,0,0.04180958867073059
coyote,coyote-neg-t-11031961_396_9sec_1_a.wav,coyote,0,0.1349458545446396
coyote,coyote-neg-t-11031961_397_9sec_1_a.wav,coyote,0,0.0432426854968071
coyote,coyote-neg-t-11031961_398_9sec_1_a.wav,coyote,0,0.023697413504123688
coyote,coyote-neg-t-11031961_399_9sec_1_a.wav,coyote,0,0.03733915463089943
coyote,coyote-neg-t-11031961_39_9sec_1_a.wav,coyote,0,0.009565934538841248
coyote,coyote-neg-t-11031961_400_9sec_1_a.wav,coyote,0,0.017700040712952614
coyote,coyote-neg-t-11031961_40_9sec_1_a.wav,coyote,0,0.015479306690394878
coyote,coyote-neg-t-11031961_41_9sec_1_a.wav,coyote,0,0.014375449158251286
coyote,coyote-neg-t-11031961_42_9sec_1_a.wav,coyote,0,0.013049427419900894
coyote,coyote-neg-t-11031961_43_9sec_1_a.wav,coyote,0,0.015422718599438667
coyote,coyote-neg-t-11031961_44_9sec_1_a.wav,coyote,0,0.00854234304279089
coyote,coyote-neg-t-11031961_45_9sec_1_a.wav,coyote,0,0.009282561019062996
coyote,coyote-neg-t-11031961_46_9sec_1_a.wav,coyote,0,0.011446784250438213
coyote,coyote-neg-t-11031961_47_9sec_1_a.wav,coyote,0,0.008935143239796162
coyote,coyote-neg-t-11031961_48_9sec_1_a.wav,coyote,0,0.01808839477598667
coyote,coyote-neg-t-11031961_49_9sec_1_a.wav,coyote,0,0.015768656507134438
coyote,coyote-neg-t-11031961_4_9sec_1_a.wav,coyote,0,0.034636128693819046
coyote,coyote-neg-t-11031961_50_9sec_1_a.wav,coyote,0,0.021816253662109375
coyote,coyote-neg-t-11031961_51_9sec_1_a.wav,coyote,0,0.2839115858078003
coyote,coyote-neg-t-11031961_52_9sec_1_a.wav,coyote,0,0.01290937326848507
coyote,coyote-neg-t-11031961_53_9sec_1_a.wav,coyote,0,0.0223185233771801
coyote,coyote-neg-t-11031961_54_9sec_1_a.wav,coyote,0,0.024621136486530304
coyote,coyote-neg-t-11031961_55_9sec_1_a.wav,coyote,0,0.032638851553201675
coyote,coyote-neg-t-11031961_56_9sec_1_a.wav,coyote,0,0.06812920421361923
coyote,coyote-neg-t-11031961_57_9sec_1_a.wav,coyote,0,0.017553530633449554
coyote,coyote-neg-t-11031961_58_9sec_1_a.wav,coyote,0,0.01643928326666355
coyote,coyote-neg-t-11031961_59_9sec_1_a.wav,coyote,0,0.014745465479791164
coyote,coyote-neg-t-11031961_5_9sec_1_a.wav,coyote,0,0.09802618622779846
coyote,coyote-neg-t-11031961_60_9sec_1_a.wav,coyote,0,0.020531030371785164
coyote,coyote-neg-t-11031961_61_9sec_1_a.wav,coyote,0,0.016560111194849014
coyote,coyote-neg-t-11031961_62_9sec_1_a.wav,coyote,0,0.01720450259745121
coyote,coyote-neg-t-11031961_63_9sec_1_a.wav,coyote,0,0.03492861986160278
coyote,coyote-neg-t-11031961_64_9sec_1_a.wav,coyote,0,0.012741378508508205
coyote,coyote-neg-t-11031961_65_9sec_1_a.wav,coyote,0,0.024808239191770554
coyote,coyote-neg-t-11031961_66_9sec_1_a.wav,coyote,0,0.025471152737736702
coyote,coyote-neg-t-11031961_67_9sec_1_a.wav,coyote,0,0.036456398665905
coyote,coyote-neg-t-11031961_68_9sec_1_a.wav,coyote,0,0.015572759322822094
coyote,coyote-neg-t-11031961_69_9sec_1_a.wav,coyote,0,0.032092321664094925
coyote,coyote-neg-t-11031961_6_9sec_1_a.wav,coyote,0,0.031217696145176888
coyote,coyote-neg-t-11031961_70_9sec_1_a.wav,coyote,0,0.01647365093231201
coyote,coyote-neg-t-11031961_71_9sec_1_a.wav,coyote,0,0.019348403438925743
coyote,coyote-neg-t-11031961_72_9sec_1_a.wav,coyote,0,0.02183208055794239
coyote,coyote-neg-t-11031961_73_9sec_1_a.wav,coyote,0,0.012801687233150005
coyote,coyote-neg-t-11031961_74_9sec_1_a.wav,coyote,0,0.056455958634614944
coyote,coyote-neg-t-11031961_75_9sec_1_a.wav,coyote,0,0.027364186942577362
coyote,coyote-neg-t-11031961_76_9sec_1_a.wav,coyote,0,0.01977411098778248
coyote,coyote-neg-t-11031961_77_9sec_1_a.wav,coyote,0,0.06314175575971603
coyote,coyote-neg-t-11031961_78_9sec_1_a.wav,coyote,0,0.07062789052724838
coyote,coyote-neg-t-11031961_79_9sec_1_a.wav,coyote,0,0.03968416526913643
