Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,sample_id,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label,segment_id
3027,Spectrogram 1,1,20230522_200000.WAV,12222,12225,0,15000,humvoc,Human vocal,0.1716,20230522_200000.BirdNET.selection.table.txt,BD-31209B,1,20230522_200000.WAV1222212225BD-31209B,Amy,Ann,192,humvoc_192.wav,,,,,,0,1
954,Spectrogram 1,1,20230524_200000.WAV,7104,7107,0,15000,humvoc,Human vocal,0.1145,20230524_200000.BirdNET.selection.table.txt,BD-31209B,1,20230524_200000.WAV71047107BD-31209B,Ann,Amy,193,humvoc_193.wav,,,,,,0,1
95,Spectrogram 1,1,20230521_000000.WAV,717,720,0,15000,humvoc,Human vocal,0.1121,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV717720BD-31209B,Rohit,Ann,194,humvoc_194.wav,,,,,,0,1
3060,Spectrogram 1,1,20230522_200000.WAV,12423,12426,0,15000,humvoc,Human vocal,0.1041,20230522_200000.BirdNET.selection.table.txt,BD-31209B,1,20230522_200000.WAV1242312426BD-31209B,Camille,Ethan,195,humvoc_195.wav,,,,,,0,1
8357,Spectrogram 1,1,20230525_000000.WAV,31758,31761,0,15000,humvoc,Human vocal,0.1803,20230525_000000.BirdNET.selection.table.txt,BD-31209B,1,20230525_000000.WAV3175831761BD-31209B,Diana,Camille,196,humvoc_196.wav,,,,,,0,1
2263,Spectrogram 1,1,20230520_200000.WAV,13272,13275,0,15000,humvoc,Human vocal,0.168,20230520_200000.BirdNET.selection.table.txt,BD-31209B,1,20230520_200000.WAV1327213275BD-31209B,Ethan,Ann,197,humvoc_197.wav,,,,,,0,1
526,Spectrogram 1,1,20230527_200000.WAV,1584,1587,0,15000,humvoc,Human vocal,0.1993,20230527_200000.BirdNET.selection.table.txt,BD-31209B,1,20230527_200000.WAV15841587BD-31209B,Amy,Ann,198,humvoc_198.wav,1498.5,1498.5,1.6585,0.1067,HUMAN,1,1
3969,Spectrogram 1,1,20230526_000000.WAV,23409,23412,0,15000,humvoc,Human vocal,0.1877,20230526_000000.BirdNET.selection.table.txt,BD-31209B,1,20230526_000000.WAV2340923412BD-31209B,Ann,Camille,199,humvoc_199.wav,1581.5,1581.5,0.6582,0,HUMAN,1,1
1231,Spectrogram 1,1,20230523_000000.WAV,9927,9930,0,15000,humvoc,Human vocal,0.1857,20230523_000000.BirdNET.selection.table.txt,BD-29050A,1,20230523_000000.WAV99279930BD-29050A,Rohit,Diana,2,humvoc_2.wav,,,,,,0,1
2303,Spectrogram 1,1,20230523_000000.WAV,14667,14670,0,15000,humvoc,Human vocal,0.11,20230523_000000.BirdNET.selection.table.txt,BD-29050A,1,20230523_000000.WAV1466714670BD-29050A,Rohit,Camille,20,humvoc_20.wav,,,,,,0,1
433,Spectrogram 1,1,20230523_000000.WAV,1125,1128,0,15000,humvoc,Human vocal,0.104,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV11251128BD-31209B,Rohit,Ethan,200,humvoc_200.wav,,,,,,0,1
915,Spectrogram 1,1,20230523_000000.WAV,3075,3078,0,15000,humvoc,Human vocal,0.1219,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV30753078BD-31209B,Camille,Rohit,201,humvoc_201.wav,,,,,,0,1
1410,Spectrogram 1,1,20230520_200000.WAV,7074,7077,0,15000,humvoc,Human vocal,0.1027,20230520_200000.BirdNET.selection.table.txt,BD-31209B,1,20230520_200000.WAV70747077BD-31209B,Diana,Ann,202,humvoc_202.wav,,,,,,0,1
3985,Spectrogram 1,1,20230526_000000.WAV,23463,23466,0,15000,humvoc,Human vocal,0.1288,20230526_000000.BirdNET.selection.table.txt,BD-31209B,1,20230526_000000.WAV2346323466BD-31209B,Ethan,Amy,203,humvoc_203.wav,9020.7,9020.7,1.9759,0,HUMAN,1,1
7066,Spectrogram 1,1,20230521_000000.WAV,32274,32277,0,15000,humvoc,Human vocal,0.1782,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV3227432277BD-31209B,Amy,Ethan,204,humvoc_204.wav,,,,,,0,1
4652,Spectrogram 1,1,20230526_000000.WAV,26067,26070,0,15000,humvoc,Human vocal,0.1661,20230526_000000.BirdNET.selection.table.txt,BD-31209B,1,20230526_000000.WAV2606726070BD-31209B,Ann,Rohit,205,humvoc_205.wav,0,3069.8,0.1223,2.8412,HUMAN,1,1
2205,Spectrogram 1,1,20230524_200000.WAV,13749,13752,0,15000,humvoc,Human vocal,0.1576,20230524_200000.BirdNET.selection.table.txt,BD-31209B,1,20230524_200000.WAV1374913752BD-31209B,Rohit,Ann,206,humvoc_206.wav,,,,,,0,1
2324,Spectrogram 1,1,20230526_000000.WAV,9846,9849,0,15000,humvoc,Human vocal,0.1279,20230526_000000.BirdNET.selection.table.txt,BD-31209B,1,20230526_000000.WAV98469849BD-31209B,Camille,Amy,207,humvoc_207.wav,,,,,,0,1
5267,Spectrogram 1,1,20230522_000000.WAV,28401,28404,0,15000,humvoc,Human vocal,0.2761,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV2840128404BD-31209B,Diana,Amy,208,humvoc_208.wav,4129.3,4129.3,1.5492,0,HUMAN,1,1
5120,Spectrogram 1,1,20230522_000000.WAV,27723,27726,0,15000,humvoc,Human vocal,0.281,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV2772327726BD-31209B,Ethan,Rohit,209,humvoc_209.wav,,,,,,0,1
503,Spectrogram 1,1,20230521_200000.WAV,5019,5022,0,15000,humvoc,Human vocal,0.1388,20230521_200000.BirdNET.selection.table.txt,BD-29050A,1,20230521_200000.WAV50195022BD-29050A,Camille,Rohit,21,humvoc_21.wav,,,,,,0,1
5229,Spectrogram 1,1,20230522_000000.WAV,28257,28260,0,15000,humvoc,Human vocal,0.3037,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV2825728260BD-31209B,Amy,Rohit,210,humvoc_210.wav,0,1832.9,0.0451,1.7802,HUMAN,1,1
5036,Spectrogram 1,1,20230526_000000.WAV,27369,27372,0,15000,humvoc,Human vocal,0.2291,20230526_000000.BirdNET.selection.table.txt,BD-31209B,2,20230526_000000.WAV2736927372BD-31209B,Ann,Amy,211,humvoc_211.wav,1680.4,1680.4,1.7687,0,HUMAN,1,1
4818,Spectrogram 1,1,20230526_000000.WAV,26679,26682,0,15000,humvoc,Human vocal,0.2927,20230526_000000.BirdNET.selection.table.txt,BD-31209B,2,20230526_000000.WAV2667926682BD-31209B,Rohit,Ann,212,humvoc_212.wav,,,,,,0,1
5336,Spectrogram 1,1,20230522_000000.WAV,28764,28767,0,15000,humvoc,Human vocal,0.3842,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV2876428767BD-31209B,Camille,Ann,213,humvoc_213.wav,,,,,,0,1
4052,Spectrogram 1,1,20230522_000000.WAV,23070,23073,0,15000,humvoc,Human vocal,0.2087,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV2307023073BD-31209B,Diana,Amy,214,humvoc_214.wav,,,,,,0,1
184,Spectrogram 1,1,20230520_200000.WAV,777,780,0,15000,humvoc,Human vocal,0.2251,20230520_200000.BirdNET.selection.table.txt,BD-31209B,2,20230520_200000.WAV777780BD-31209B,Ethan,Amy,215,humvoc_215.wav,1623.1,1623.1,1.5071,0,HUMAN,1,1
5801,Spectrogram 1,1,20230522_000000.WAV,31299,31302,0,15000,humvoc,Human vocal,0.414,20230522_000000.BirdNET.selection.table.txt,BD-31209B,3,20230522_000000.WAV3129931302BD-31209B,Amy,Diana,216,humvoc_216.wav,1809.9,1809.9,1.7377,0.2041,HUMAN,1,1
3862,Spectrogram 1,1,20230522_000000.WAV,22374,22377,0,15000,humvoc,Human vocal,0.5081,20230522_000000.BirdNET.selection.table.txt,BD-31209B,3,20230522_000000.WAV2237422377BD-31209B,Ann,Amy,217,humvoc_217.wav,1443.2,1443.2,1.0769,0,HUMAN,1,1
5396,Spectrogram 1,1,20230522_000000.WAV,29094,29097,0,15000,humvoc,Human vocal,0.7437,20230522_000000.BirdNET.selection.table.txt,BD-31209B,4,20230522_000000.WAV2909429097BD-31209B,Rohit,Amy,218,humvoc_218.wav,156.6,1761.8,0.0983,2.8101,HUMAN,1,1
138,Spectrogram 1,1,20230525_000001.WAV,618,621,0,15000,humvoc,Human vocal,0.1289,20230525_000001.BirdNET.selection.table.txt,BD-31393A,1,20230525_000001.WAV618621BD-31393A,Camille,Ethan,219,humvoc_219.wav,,,,,,0,1
2804,Spectrogram 1,1,20230523_000000.WAV,16941,16944,0,15000,humvoc,Human vocal,0.1438,20230523_000000.BirdNET.selection.table.txt,BD-29050A,1,20230523_000000.WAV1694116944BD-29050A,Diana,Ann,22,humvoc_22.wav,,,,,,0,1
4283,Spectrogram 1,1,20230522_200000.WAV,11958,11961,0,15000,humvoc,Human vocal,0.1596,20230522_200000.BirdNET.selection.table.txt,BD-31393A,1,20230522_200000.WAV1195811961BD-31393A,Diana,Rohit,220,humvoc_220.wav,,,,,,0,1
4161,Spectrogram 1,1,20230524_200000.WAV,12627,12630,0,15000,humvoc,Human vocal,0.1251,20230524_200000.BirdNET.selection.table.txt,BD-31393A,1,20230524_200000.WAV1262712630BD-31393A,Ethan,Amy,221,humvoc_221.wav,,,,,,0,1
8696,Spectrogram 1,1,20230524_000001.WAV,25944,25947,0,15000,humvoc,Human vocal,0.1001,20230524_000001.BirdNET.selection.table.txt,BD-31393A,1,20230524_000001.WAV2594425947BD-31393A,Amy,Ann,222,humvoc_222.wav,,,,,,0,1
2811,Spectrogram 1,1,20230523_200000.WAV,9774,9777,0,15000,humvoc,Human vocal,0.1119,20230523_200000.BirdNET.selection.table.txt,BD-31393A,1,20230523_200000.WAV97749777BD-31393A,Ann,Rohit,223,humvoc_223.wav,,,,,,0,1
9514,Spectrogram 1,1,20230524_000001.WAV,28350,28353,0,15000,humvoc,Human vocal,0.1442,20230524_000001.BirdNET.selection.table.txt,BD-31393A,1,20230524_000001.WAV2835028353BD-31393A,Rohit,Camille,224,humvoc_224.wav,,,,,,0,1
116,Spectrogram 1,1,20230523_000001.WAV,381,384,0,15000,humvoc,Human vocal,0.2735,20230523_000001.BirdNET.selection.table.txt,BD-31393A,2,20230523_000001.WAV381384BD-31393A,Camille,Ann,225,humvoc_225.wav,,,,,,0,1
4460,Spectrogram 1,1,20230520_000000.WAV,25080,25083,0,15000,humvoc,Human vocal,0.1474,20230520_000000.BirdNET.selection.table.txt,BD-31418A,1,20230520_000000.WAV2508025083BD-31418A,Diana,Rohit,226,humvoc_226.wav,,,,,,0,1
4823,Spectrogram 1,1,20230520_000000.WAV,28320,28323,0,15000,humvoc,Human vocal,0.1383,20230520_000000.BirdNET.selection.table.txt,BD-31418A,1,20230520_000000.WAV2832028323BD-31418A,Ethan,Amy,227,humvoc_227.wav,,,,,,0,1
4885,Spectrogram 1,1,20230520_000000.WAV,28662,28665,0,15000,humvoc,Human vocal,0.1296,20230520_000000.BirdNET.selection.table.txt,BD-31418A,1,20230520_000000.WAV2866228665BD-31418A,Amy,Ann,228,humvoc_228.wav,,,,,,0,1
2242,Spectrogram 1,1,20230524_000000.WAV,15417,15420,0,15000,humvoc,Human vocal,0.1814,20230524_000000.BirdNET.selection.table.txt,BD-31938A,1,20230524_000000.WAV1541715420BD-31938A,Ann,Diana,229,humvoc_229.wav,,,,,,0,1
1971,Spectrogram 1,1,20230523_000000.WAV,13125,13128,0,15000,humvoc,Human vocal,0.1046,20230523_000000.BirdNET.selection.table.txt,BD-29050A,1,20230523_000000.WAV1312513128BD-29050A,Ethan,Camille,23,humvoc_23.wav,,,,,,0,1
1673,Spectrogram 1,1,20230524_000000.WAV,11745,11748,0,15000,humvoc,Human vocal,0.1651,20230524_000000.BirdNET.selection.table.txt,BD-31938A,1,20230524_000000.WAV1174511748BD-31938A,Rohit,Camille,230,humvoc_230.wav,,,,,,0,1
1407,Spectrogram 1,1,20230521_200000.WAV,7440,7443,0,15000,humvoc,Human vocal,0.1874,20230521_200000.BirdNET.selection.table.txt,BD-31938A,1,20230521_200000.WAV74407443BD-31938A,Camille,Rohit,231,humvoc_231.wav,,,,,,0,1
4291,Spectrogram 1,1,20230522_000000.WAV,15432,15435,0,15000,humvoc,Human vocal,0.1173,20230522_000000.BirdNET.selection.table.txt,BD-31938A,1,20230522_000000.WAV1543215435BD-31938A,Diana,Amy,232,humvoc_232.wav,,,,,,0,1
5781,Spectrogram 1,1,20230522_000000.WAV,19899,19902,0,15000,humvoc,Human vocal,0.1032,20230522_000000.BirdNET.selection.table.txt,BD-31938A,1,20230522_000000.WAV1989919902BD-31938A,Ethan,Diana,233,humvoc_233.wav,,,,,,0,1
5637,Spectrogram 1,1,20230522_000000.WAV,19449,19452,0,15000,humvoc,Human vocal,0.1416,20230522_000000.BirdNET.selection.table.txt,BD-31938A,1,20230522_000000.WAV1944919452BD-31938A,Amy,Ann,234,humvoc_234.wav,,,,,,0,1
4280,Spectrogram 1,1,20230522_000000.WAV,15405,15408,0,15000,humvoc,Human vocal,0.1057,20230522_000000.BirdNET.selection.table.txt,BD-31938A,1,20230522_000000.WAV1540515408BD-31938A,Ann,Amy,235,humvoc_235.wav,,,,,,0,1
1665,Spectrogram 1,1,20230521_200000.WAV,9096,9099,0,15000,humvoc,Human vocal,0.157,20230521_200000.BirdNET.selection.table.txt,BD-31938A,1,20230521_200000.WAV90969099BD-31938A,Rohit,Camille,236,humvoc_236.wav,,,,,,0,1
4379,Spectrogram 1,1,20230522_000000.WAV,15687,15690,0,15000,humvoc,Human vocal,0.3404,20230522_000000.BirdNET.selection.table.txt,BD-31938A,2,20230522_000000.WAV1568715690BD-31938A,Camille,Amy,237,humvoc_237.wav,,,,,,0,1
5821,Spectrogram 1,1,20230522_000000.WAV,20016,20019,0,15000,humvoc,Human vocal,0.2156,20230522_000000.BirdNET.selection.table.txt,BD-31938A,2,20230522_000000.WAV2001620019BD-31938A,Diana,Rohit,238,humvoc_238.wav,,,,,,0,1
8745,Spectrogram 1,1,20230525_000000.WAV,21576,21579,0,15000,humvoc,Human vocal,0.1389,20230525_000000.BirdNET.selection.table.txt,BD-31938B,1,20230525_000000.WAV2157621579BD-31938B,Ethan,Rohit,239,humvoc_239.wav,,,,,,0,1
2209,Spectrogram 1,1,20230523_000000.WAV,14271,14274,0,15000,humvoc,Human vocal,0.1214,20230523_000000.BirdNET.selection.table.txt,BD-29050A,1,20230523_000000.WAV1427114274BD-29050A,Amy,Diana,24,humvoc_24.wav,,,,,,0,1
3098,Spectrogram 1,1,20230524_000000.WAV,9579,9582,0,15000,humvoc,Human vocal,0.1333,20230524_000000.BirdNET.selection.table.txt,BD-31938B,1,20230524_000000.WAV95799582BD-31938B,Amy,Diana,240,humvoc_240.wav,,,,,,0,1
1252,Spectrogram 1,1,20230525_000006.WAV,5595,5598,0,15000,humvoc,Human vocal,0.189,20230525_000006.BirdNET.selection.table.txt,BD-31959A,1,20230525_000006.WAV55955598BD-31959A,Ann,Diana,241,humvoc_241.wav,,,,,,0,1
84,Spectrogram 1,1,20230523_000006.WAV,1191,1194,0,15000,humvoc,Human vocal,0.1452,20230523_000006.BirdNET.selection.table.txt,BD-31959A,1,20230523_000006.WAV11911194BD-31959A,Rohit,Ethan,242,humvoc_242.wav,,,,,,0,1
482,Spectrogram 1,1,20230523_000006.WAV,7767,7770,0,15000,humvoc,Human vocal,0.1044,20230523_000006.BirdNET.selection.table.txt,BD-31959A,1,20230523_000006.WAV77677770BD-31959A,Camille,Diana,243,humvoc_243.wav,,,,,,0,1
2640,Spectrogram 1,1,20230525_000006.WAV,19962,19965,0,15000,humvoc,Human vocal,0.1123,20230525_000006.BirdNET.selection.table.txt,BD-31959A,1,20230525_000006.WAV1996219965BD-31959A,Diana,Camille,244,humvoc_244.wav,,,,,,0,1
17,Spectrogram 1,1,20230527_200000.WAV,114,117,0,15000,humvoc,Human vocal,0.1387,20230527_200000.BirdNET.selection.table.txt,BD-31959A,1,20230527_200000.WAV114117BD-31959A,Ethan,Camille,245,humvoc_245.wav,,,,,,0,1
2389,Spectrogram 1,1,20230525_200000.WAV,8934,8937,0,15000,humvoc,Human vocal,0.2297,20230525_200000.BirdNET.selection.table.txt,BD-31959A,2,20230525_200000.WAV89348937BD-31959A,Amy,Ethan,246,humvoc_246.wav,,,,,,0,1
6522,Spectrogram 1,1,20230521_000000.WAV,31002,31005,0,15000,humvoc,Human vocal,0.199,20230521_000000.BirdNET.selection.table.txt,BD-32135A,1,20230521_000000.WAV3100231005BD-32135A,Ann,Diana,247,humvoc_247.wav,,,,,,0,1
6546,Spectrogram 1,1,20230521_000000.WAV,24057,24060,0,15000,humvoc,Human vocal,0.1311,20230521_000000.BirdNET.selection.table.txt,BD-32135B,1,20230521_000000.WAV2405724060BD-32135B,Rohit,Camille,248,humvoc_248.wav,,,,,,0,1
3160,Spectrogram 1,1,20230521_200000.WAV,11445,11448,0,15000,humvoc,Human vocal,0.1273,20230521_200000.BirdNET.selection.table.txt,BD-32135B,1,20230521_200000.WAV1144511448BD-32135B,Camille,Diana,249,humvoc_249.wav,,,,,,0,1
2555,Spectrogram 1,1,20230523_000000.WAV,15579,15582,0,15000,humvoc,Human vocal,0.1357,20230523_000000.BirdNET.selection.table.txt,BD-29050A,1,20230523_000000.WAV1557915582BD-29050A,Ann,Rohit,25,humvoc_25.wav,,,,,,0,1
577,Spectrogram 1,1,20230526_000000.WAV,4290,4293,0,15000,humvoc,Human vocal,0.1627,20230526_000000.BirdNET.selection.table.txt,BD-32198A,1,20230526_000000.WAV42904293BD-32198A,Diana,Ann,250,humvoc_250.wav,,,,,,0,1
5372,Spectrogram 1,1,20230521_000000.WAV,30114,30117,0,15000,humvoc,Human vocal,0.126,20230521_000000.BirdNET.selection.table.txt,BD-32198B,1,20230521_000000.WAV3011430117BD-32198B,Ethan,Amy,251,humvoc_251.wav,,,,,,0,1
3473,Spectrogram 1,1,20230521_000000.WAV,30885,30888,0,15000,humvoc,Human vocal,0.1177,20230521_000000.BirdNET.selection.table.txt,BD-32361A,1,20230521_000000.WAV3088530888BD-32361A,Amy,Ann,252,humvoc_252.wav,,,,,,0,1
2456,Spectrogram 1,1,20230525_000000.WAV,21204,21207,0,15000,humvoc,Human vocal,0.1267,20230525_000000.BirdNET.selection.table.txt,BD-32361A,1,20230525_000000.WAV2120421207BD-32361A,Ann,Ethan,253,humvoc_253.wav,,,,,,0,1
3269,Spectrogram 1,1,20230524_000000.WAV,13473,13476,0,15000,humvoc,Human vocal,0.1765,20230524_000000.BirdNET.selection.table.txt,BD-32373A,1,20230524_000000.WAV1347313476BD-32373A,Rohit,Camille,254,humvoc_254.wav,,,,,,0,1
4552,Spectrogram 1,1,20230524_000000.WAV,17412,17415,0,15000,humvoc,Human vocal,0.1249,20230524_000000.BirdNET.selection.table.txt,BD-32373A,1,20230524_000000.WAV1741217415BD-32373A,Camille,Rohit,255,humvoc_255.wav,,,,,,0,1
287,Spectrogram 1,1,20230527_200000.WAV,1608,1611,0,15000,humvoc,Human vocal,0.1652,20230527_200000.BirdNET.selection.table.txt,BD-32373A,1,20230527_200000.WAV16081611BD-32373A,Diana,Ethan,256,humvoc_256.wav,,,,,,0,1
1080,Spectrogram 1,1,20230528_200000.WAV,7899,7902,0,15000,humvoc,Human vocal,0.1049,20230528_200000.BirdNET.selection.table.txt,BD-32373A,1,20230528_200000.WAV78997902BD-32373A,Ethan,Ann,257,humvoc_257.wav,,,,,,0,1
1286,Spectrogram 1,1,20230526_200000.WAV,7062,7065,0,15000,humvoc,Human vocal,0.1224,20230526_200000.BirdNET.selection.table.txt,BD-32373A,1,20230526_200000.WAV70627065BD-32373A,Amy,Diana,258,humvoc_258.wav,,,,,,0,1
314,Spectrogram 1,1,20230527_200000.WAV,1737,1740,0,15000,humvoc,Human vocal,0.1705,20230527_200000.BirdNET.selection.table.txt,BD-32373A,1,20230527_200000.WAV17371740BD-32373A,Ann,Amy,259,humvoc_259.wav,,,,,,0,1
4278,Spectrogram 1,1,20230520_000000.WAV,32391,32394,0,15000,humvoc,Human vocal,0.1595,20230520_000000.BirdNET.selection.table.txt,BD-29050A,1,20230520_000000.WAV3239132394BD-29050A,Rohit,Diana,26,humvoc_26.wav,,,,,,0,1
1671,Spectrogram 1,1,20230526_000000.WAV,15984,15987,0,15000,humvoc,Human vocal,0.189,20230526_000000.BirdNET.selection.table.txt,BD-32373A,1,20230526_000000.WAV1598415987BD-32373A,Rohit,Amy,260,humvoc_260.wav,,,,,,0,1
2683,Spectrogram 1,1,20230521_000000.WAV,20991,20994,0,15000,humvoc,Human vocal,0.2343,20230521_000000.BirdNET.selection.table.txt,BD-32373A,2,20230521_000000.WAV2099120994BD-32373A,Camille,Diana,261,humvoc_261.wav,,,,,,0,1
150,Spectrogram 1,1,20230521_200000.WAV,1671,1674,0,15000,humvoc,Human vocal,0.288,20230521_200000.BirdNET.selection.table.txt,BD-32373A,2,20230521_200000.WAV16711674BD-32373A,Diana,Amy,262,humvoc_262.wav,,,,,,0,1
858,Spectrogram 1,1,20230523_000000.WAV,3657,3660,0,15000,humvoc,Human vocal,0.137,20230523_000000.BirdNET.selection.table.txt,BD-32373B,1,20230523_000000.WAV36573660BD-32373B,Ethan,Amy,263,humvoc_263.wav,,,,,,0,1
287,Spectrogram 1,1,20230521_200000.WAV,1608,1611,0,15000,humvoc,Human vocal,0.1427,20230521_200000.BirdNET.selection.table.txt,BD-32373B,1,20230521_200000.WAV16081611BD-32373B,Amy,Camille,264,humvoc_264.wav,,,,,,0,1
2288,Spectrogram 1,1,20230522_000000.WAV,8820,8823,0,15000,humvoc,Human vocal,0.1234,20230522_000000.BirdNET.selection.table.txt,BD-32373B,1,20230522_000000.WAV88208823BD-32373B,Ann,Rohit,265,humvoc_265.wav,,,,,,0,1
60,Spectrogram 1,1,20230521_000000.WAV,297,300,0,15000,humvoc,Human vocal,0.1081,20230521_000000.BirdNET.selection.table.txt,BD-32373B,1,20230521_000000.WAV297300BD-32373B,Rohit,Diana,266,humvoc_266.wav,,,,,,0,1
78,Spectrogram 1,1,20230525_200000.WAV,636,639,0,15000,humvoc,Human vocal,0.1791,20230525_200000.BirdNET.selection.table.txt,BD-32437A,1,20230525_200000.WAV636639BD-32437A,Camille,Ethan,267,humvoc_267.wav,,,,,,0,1
350,Spectrogram 1,1,20230522_200000.WAV,2235,2238,0,15000,humvoc,Human vocal,0.1352,20230522_200000.BirdNET.selection.table.txt,BD-32437A,1,20230522_200000.WAV22352238BD-32437A,Diana,Rohit,268,humvoc_268.wav,,,,,,0,1
1983,Spectrogram 1,1,20230521_000000.WAV,28620,28623,0,15000,humvoc,Human vocal,0.1027,20230521_000000.BirdNET.selection.table.txt,BD-32437A,1,20230521_000000.WAV2862028623BD-32437A,Ethan,Amy,269,humvoc_269.wav,,,,,,0,1
3220,Spectrogram 1,1,20230524_000000.WAV,12345,12348,0,15000,humvoc,Human vocal,0.1101,20230524_000000.BirdNET.selection.table.txt,BD-29050A,1,20230524_000000.WAV1234512348BD-29050A,Camille,Amy,27,humvoc_27.wav,,,,,,0,1
1798,Spectrogram 1,1,20230527_200000.WAV,10923,10926,0,15000,humvoc,Human vocal,0.1433,20230527_200000.BirdNET.selection.table.txt,BD-32437A,1,20230527_200000.WAV1092310926BD-32437A,Amy,Ann,270,humvoc_270.wav,,,,,,0,1
1226,Spectrogram 1,1,20230525_000000.WAV,15582,15585,0,15000,humvoc,Human vocal,0.1471,20230525_000000.BirdNET.selection.table.txt,BD-32437A,1,20230525_000000.WAV1558215585BD-32437A,Ann,Ethan,271,humvoc_271.wav,,,,,,0,1
276,Spectrogram 1,1,20230525_000000.WAV,3768,3771,0,15000,humvoc,Human vocal,0.1329,20230525_000000.BirdNET.selection.table.txt,BD-32437A,1,20230525_000000.WAV37683771BD-32437A,Rohit,Diana,272,humvoc_272.wav,,,,,,0,1
538,Spectrogram 1,1,20230522_200000.WAV,3144,3147,0,15000,humvoc,Human vocal,0.1586,20230522_200000.BirdNET.selection.table.txt,BD-32437A,1,20230522_200000.WAV31443147BD-32437A,Camille,Ann,273,humvoc_273.wav,,,,,,0,1
2076,Spectrogram 1,1,20230526_200000.WAV,11682,11685,0,15000,humvoc,Human vocal,0.1134,20230526_200000.BirdNET.selection.table.txt,BD-32437A,1,20230526_200000.WAV1168211685BD-32437A,Diana,Rohit,274,humvoc_274.wav,,,,,,0,1
381,Spectrogram 1,1,20230522_200000.WAV,2400,2403,0,15000,humvoc,Human vocal,0.1994,20230522_200000.BirdNET.selection.table.txt,BD-32437A,1,20230522_200000.WAV24002403BD-32437A,Ethan,Camille,275,humvoc_275.wav,,,,,,0,1
50,Spectrogram 1,1,20230525_200000.WAV,441,444,0,15000,humvoc,Human vocal,0.1721,20230525_200000.BirdNET.selection.table.txt,BD-32437A,1,20230525_200000.WAV441444BD-32437A,Amy,Camille,276,humvoc_276.wav,,,,,,0,1
2085,Spectrogram 1,1,20230527_000000.WAV,26655,26658,0,15000,humvoc,Human vocal,0.1052,20230527_000000.BirdNET.selection.table.txt,BD-32437A,1,20230527_000000.WAV2665526658BD-32437A,Ann,Rohit,277,humvoc_277.wav,,,,,,0,1
2032,Spectrogram 1,1,20230525_200000.WAV,10461,10464,0,15000,humvoc,Human vocal,0.1194,20230525_200000.BirdNET.selection.table.txt,BD-32437A,1,20230525_200000.WAV1046110464BD-32437A,Rohit,Camille,278,humvoc_278.wav,,,,,,0,1
2090,Spectrogram 1,1,20230527_000000.WAV,26865,26868,0,15000,humvoc,Human vocal,0.1338,20230527_000000.BirdNET.selection.table.txt,BD-32437A,1,20230527_000000.WAV2686526868BD-32437A,Camille,Ann,279,humvoc_279.wav,,,,,,0,1
475,Spectrogram 1,1,20230523_000000.WAV,5925,5928,0,15000,humvoc,Human vocal,0.132,20230523_000000.BirdNET.selection.table.txt,BD-29050A,1,20230523_000000.WAV59255928BD-29050A,Diana,Ethan,28,humvoc_28.wav,,,,,,0,1
1752,Spectrogram 1,1,20230525_000000.WAV,19035,19038,0,15000,humvoc,Human vocal,0.1216,20230525_000000.BirdNET.selection.table.txt,BD-32437A,1,20230525_000000.WAV1903519038BD-32437A,Diana,Rohit,280,humvoc_280.wav,,,,,,0,1
234,Spectrogram 1,1,20230522_200000.WAV,1689,1692,0,15000,humvoc,Human vocal,0.1275,20230522_200000.BirdNET.selection.table.txt,BD-32437A,1,20230522_200000.WAV16891692BD-32437A,Ethan,Rohit,281,humvoc_281.wav,,,,,,0,1
126,Spectrogram 1,1,20230520_200000.WAV,1212,1215,0,15000,humvoc,Human vocal,0.1107,20230520_200000.BirdNET.selection.table.txt,BD-32437A,1,20230520_200000.WAV12121215BD-32437A,Amy,Rohit,282,humvoc_282.wav,,,,,,0,1
73,Spectrogram 1,1,20230525_200000.WAV,618,621,0,15000,humvoc,Human vocal,0.1512,20230525_200000.BirdNET.selection.table.txt,BD-32437A,1,20230525_200000.WAV618621BD-32437A,Ann,Amy,283,humvoc_283.wav,,,,,,0,1
2083,Spectrogram 1,1,20230527_000000.WAV,26649,26652,0,15000,humvoc,Human vocal,0.1016,20230527_000000.BirdNET.selection.table.txt,BD-32437A,1,20230527_000000.WAV2664926652BD-32437A,Rohit,Ethan,284,humvoc_284.wav,,,,,,0,1
